eid,labels
419621,1;1;1
1271594,1;1;2
976686,1;1;1
91957,1;2;1
91959,1;2;1
681785,1;1;1
419647,1;2;1
976704,1;2;2
419649,1;2;1
419654,1;2;1
419655,1;1;1
419656,1;2;1
976714,1;1;1
976716,1;1;1
976721,1;1;1
976730,3;3;3
873785,1;1;1
976736,3;3;3
1271652,1;1;6
92007,4;4;4
92008,4;4;4
321389,1;1;1
1358824,1;1;1
1255059,4;1;2
321399,1;1;1
228928,1;1;1
419707,1;1;1
419710,1;1;1
419711,1;1;2
419713,1;1;1
321412,1;1;1
92037,1;1;2
419718,1;1;1
69953,1;2;1
59274,2;1;1
419724,1;1;1
37186,3;1;1
976783,1;4;3
59286,1;1;1
419737,1;1;1
419740,1;1;1
976800,1;2;1
59297,1;1;1
1271717,1;1;1
976806,1;3;1
1113073,1;1;1
419753,1;1;1
419754,1;1;1
69959,4;4;4
63078,1;1;1
419758,1;1;5
321456,1;1;1
419761,1;1;1
419762,1;1;1
321459,1;1;1
321460,2;4;5
1123998,1;1;1
321462,1;3;3
59320,2;1;1;1;1;2
321465,4;3;4
321466,1;3;5
321468,1;3;2
321469,4;3;4
1271456,2;1;1
59330,1;1;1
976837,4;4;2
419784,1;1;5
419786,1;2;5
419787,1;2;5
4429,1;1;1
780253,1;2;1
976864,4;4;4
321510,1;1;1
976872,4;4;4
976874,1;2;2
321191,2;3;1
780269,6;2;1
780270,6;1;1
419823,1;1;1
321521,1;1;1
755948,1;1;1
321529,1;1;1
321530,1;1;1
419835,1;1;1
419836,1;1;1
1271805,1;3;1;4;1
1271806,1;3;1;4;1
1271807,1;3;1;4;1
1271808,1;3;1;4;1
1271809,1;3;1;4;1
1271821,2;1;1
976911,2;4;2
682000,1;1;1
873791,1;1;1
976916,4;4;2
780309,6;2;1
780310,6;2;1
69978,4;1;2
419875,1;1;1
452644,1;1;1;1;1
419877,1;1;1
321201,1;4;1
419880,1;1;1
419882,1;1;1
419883,1;1;1
419884,2;1;1
682034,1;1;1
419894,1;3;5
419896,1;1;1
419899,1;1;1
419901,1;6;1
452673,1;1;1
435894,1;1;1
102753,1;1;1
288843,4;1;1
419923,1;2;2
682071,1;1;1
419928,1;2;1
976985,3;1;1
976988,3;1;1
92254,2;3;2
419936,1;2;2
59067,4;1;1
69990,1;1;5
1108071,1;1;1
682088,1;3;4
682092,1;1;1
772319,1;1;1
419951,1;1;1
1108087,1;1;1
845946,1;1;1
2003306,2;1;1
59518,2;2;4
419980,1;1;1
1108109,2;2;2
977038,2;1;1
977040,2;1;1
288915,1;1;1
419988,1;1;1
977045,1;2;1
977048,1;2;1
419998,1;1;1
125087,1;1;1
1108132,2;1;1
977062,1;1;1
70001,4;4;4
1108136,1;1;1
977065,1;2;1
420010,1;1;1
75463,1;1;1
288942,3;1;1
452783,1;2;1
420018,1;2;1
977075,1;1;1
420020,1;2;1
59575,1;1;1
420025,1;1;2
420029,1;1;2
846014,1;1;1
420032,6;1;1
420033,6;1;1
977096,4;1;3
977097,4;2;2
977099,3;1;2
977100,1;3;3
977102,1;2;3
977103,6;3;1
977104,3;1;2
420049,4;1;1
420051,4;6;1
420052,4;1;1
420053,4;1;1
59606,1;1;1
846041,1;1;1
977114,3;1;4
682203,1;1;1
977116,4;1;1
977117,5;6;3
420062,4;1;1
977119,4;1;1
977121,1;1;2
977122,2;1;4
977125,2;1;4
977126,2;1;3
59623,1;1;1
682216,1;3;2
977129,4;1;3
977130,6;4;3
289003,4;3;4
682221,1;1;1
977134,4;3;4
977135,6;4;3
420080,2;1;3
977137,2;2;4
977138,3;4;2
977140,1;1;2
977141,6;3;1
1304825,1;1;1
977146,4;1;2
977154,3;1;4
977155,5;6;4
977156,1;4;2
977157,3;2;1
977158,2;2;1
977159,1;3;3
977160,3;2;4
977161,1;2;1
977162,4;4;2
977163,1;1;4
977164,2;3;3
977165,1;1;2
977167,1;1;4
977168,4;1;2
1272081,1;1;1
420114,2;2;1
977172,1;1;2
977173,1;1;3
977174,1;2;3
977176,3;2;6
1272089,1;3;3
977178,2;2;2
977179,1;2;4
977180,4;1;1
1272094,1;1;1
977183,3;2;6
289056,4;3;4
977185,1;2;2
977186,2;3;3
977187,1;1;4
977188,4;4;2
977189,4;1;1
977190,1;2;4
59688,6;1;6
1272105,1;1;1
977194,1;2;2
977195,3;2;4
977197,1;3;3
977198,2;2;1
977199,4;2;1
977200,1;4;2
977201,4;4;2
420148,2;1;3
977205,1;1;1
420150,1;1;1
1272119,1;1;1
420152,1;1;4
420155,1;1;4
289086,4;4;1
59712,1;1;1
878915,2;1;1
977220,1;1;1
977221,1;1;1
420168,1;1;1
420173,1;1;2
420176,1;1;1
59730,1;6;6
1272150,2;3;1
1272152,1;1;1
1124068,1;1;1
1310254,4;4;6
452956,1;1;2
289117,1;1;1
682334,1;1;1
420195,1;1;1
420196,1;1;1
780646,1;1;1
682343,1;1;1
780648,1;1;1
682345,3;1;1
1108330,1;1;1
321255,1;3;1
1315218,1;1;1
977262,2;1;1
288957,1;1;1
977266,2;1;1
1271529,1;1;1
158072,2;3;1
59771,1;1;2
420226,1;1;1
272107,1;1;1
790934,1;1;1
1251916,1;1;6
420233,1;1;1
228418,2;1;1
1108367,1;1;1
420241,2;1;1
420243,1;1;1
1304980,1;1;1
1304981,1;1;1
420248,3;1;1
721194,2;1;5
158127,1;2;1
158129,1;2;1
158135,1;2;1
1272251,1;6;2;1;1;1;1;1
1272253,1;3;2
1272254,1;1;1
1272256,1;1;1
879041,1;1;6
1272260,1;3;2
730870,1;1;1
420295,1;1;1
879048,4;4;4
228428,1;1;1
682443,4;1;4
1272269,2;1;1
1272270,1;1;1
59855,1;1;1
1272272,1;1;1
879057,1;4;3
682450,2;3;2
282414,1;1;1
703569,4;2;4
420333,1;1;1
1272302,3;3;1;2;3;1
1272303,3;3;1;2;3;1
879090,4;1;3
310355,4;3;2
420345,1;1;1
125434,1;6;6
879100,1;2;1
1020330,1;1;1
1272318,1;3;3
1309782,1;1;1
1272327,1;3;3
682504,1;1;1
682505,1;1;1
1272330,1;1;1
125451,1;1;3
420365,1;1;1
125454,1;1;3
682511,2;2;1
682512,1;1;1
682514,1;1;1
682515,1;1;1
1272342,1;1;1
420375,4;5;4
420376,4;5;4
1272350,1;2;1
420384,4;5;4
682531,4;1;4
682532,4;1;4
420390,1;1;1
420392,4;5;4
289322,4;2;1
289323,1;1;1
1272364,1;6;1
420397,3;2;4
59951,1;1;1
420401,4;2;4
125494,1;1;1
125503,1;1;1
1108545,1;2;1
1108546,1;1;1
1108547,1;1;1
420420,1;1;4
1108549,1;1;1
1108551,1;1;2
1252432,1;4;1
59979,1;1;1
1272396,1;1;1
1272400,1;1;1
1272401,1;1;1
289362,4;4;4
289363,4;4;4
1272404,1;1;1
1272408,1;1;1
420441,1;1;1
59999,1;1;1
60002,1;1;1
60007,1;1;1
453227,1;1;1
1272431,2;1;1
125552,1;1;1
125553,1;1;1
125554,1;1;1
60019,1;1;3
551542,4;4;4
846462,1;1;1
1272447,1;1;1
1272448,1;1;1
846469,1;1;1
846470,1;1;1
846471,1;1;1
435991,6;6;6
125580,3;1;1
1315266,3;2;4;3;4
1272466,1;1;1
125587,3;4;2
420502,1;3;1
1272471,1;1;1
1108634,1;1;2;1;1
125595,3;1;1
420508,5;3;3
1108637,1;1;2;1;1
846494,1;1;1
1108639,1;1;2;1;1
289440,2;1;1
846497,1;1;1
846498,1;1;1
1272486,1;1;1
125608,3;1;1
682665,4;1;4
125614,3;1;1
1272496,1;1;1
682674,1;1;3
420534,1;1;2
420536,1;1;2
1260660,1;1;1
125630,1;1;1
125632,1;1;1
1272513,2;1;1
125637,1;1;1
1272523,2;2;1
70094,1;1;1
1272539,1;1;1
682717,4;1;4
321317,1;1;1
289505,1;1;1
420579,2;1;2
682724,1;2;1
420581,3;1;2
419905,1;1;1
1108727,1;1;1
1108729,1;1;1
453382,1;1;1
1108744,1;1;1
60171,6;1;1
60172,6;1;1
1108749,1;1;1
1108750,1;1;1
420623,1;1;1
1108752,1;1;1
748310,1;1;2;1;2
1108760,3;2;3
682777,1;1;1
682778,1;1;1
682779,1;1;1
682782,3;1;1
420643,1;1;1
420645,1;1;1
42801,3;1;1;1;1;1
420651,1;1;1
682796,1;1;1
289581,4;4;4
682804,1;1;1
60213,1;1;1
420662,1;2;1
60216,1;1;1
682815,1;1;3
748352,1;1;1
748353,3;1;1
420676,1;1;2
682821,1;1;1;1;4;5
2003138,1;1;4
321335,1;1;1
977743,1;2;1
289623,4;1;1
289625,4;2;1
977754,1;2;1
977755,1;2;1
420702,1;4;6;4;2
682850,1;1;1;1;4;5
1108835,1;1;1
682852,1;1;1
748389,1;1;1
748390,1;1;1
1305449,1;1;1
420715,1;1;1
725426,1;6;1
1282536,4;1;3
748402,1;1;1
748410,1;1;1
230410,1;1;1
420756,1;1;1
1305494,1;1;1
1359001,6;6;6
1272729,1;1;1
1272732,1;1;1
1108893,2;1;1
434096,2;1;5
748454,1;1;1
420782,1;3;1
420783,1;3;1
748465,1;1;6
1108916,1;1;1
1108917,1;1;1
1108918,1;1;1
1108922,1;1;1
1108923,1;1;1
420796,1;1;1
436042,3;1;2
420799,1;1;1
1272768,6;1;6;2;1
1305538,1;1;1
1359009,1;1;1
551882,4;4;4
1305554,1;1;1
846803,1;1;1
1108949,6;1;1
1108951,6;1;1
1108956,1;4;1
846813,1;1;1
420830,1;1;1
420833,1;1;1
420837,1;1;1
912363,6;1;1
1252446,4;4;4
125937,1;1;1
879602,4;1;4
420853,1;4;6;4;2
846844,1;1;2
846845,1;1;3
1272832,1;1;1
912388,1;1;2
683014,4;3;2
420871,4;4;4;4;3
420873,4;4;4;4;3
846864,1;1;1
1135107,2;1;2
1272857,4;4;4
1272859,4;4;4
125985,1;1;1
125990,1;1;1
436061,1;2;1
1272882,1;1;2
846908,4;4;1
1272899,1;1;1
1272901,1;2;2
846918,3;4;1
748619,1;1;1
846925,1;1;1
846926,1;1;1
846927,1;1;1
846928,1;1;1
1109075,2;1;1
420949,1;1;1
1272924,1;1;1
1272945,1;1;1
152083,1;1;1
683125,4;2;2
152084,1;1;1
1272955,1;1;2
1272957,6;1;6
846975,4;1;1
1272965,6;1;2
1272967,6;1;2
289939,5;1;1
289942,1;1;1
1305751,3;1;1
1304826,1;1;1
421019,1;1;1
421022,1;1;1
289957,1;6;1
126118,1;2;1
976753,1;2;1
421038,3;1;1
289980,1;6;1
781504,3;1;1
1305795,1;1;5
1305796,1;1;5
421061,1;1;3
1273041,1;1;1;1;1;4
1273042,1;1;1
1273043,1;1;1
421080,1;1;1
421081,1;1;1
1273056,1;1;1
1273057,1;1;1
421091,2;1;1
1109231,1;1;1
781556,1;1;1
748795,1;1;1
1273084,1;1;1
421121,2;1;1
421122,1;1;1
175510,2;1;1
683271,1;1;1
1273099,1;1;1
1273100,1;1;1
1109267,1;2;1
748821,1;1;1
1273111,1;1;2
419716,1;1;1
1273115,1;1;1
1273116,1;1;1
1273118,1;2;1
419717,1;1;1
1305892,1;1;1
889393,1;6;6
1305896,4;4;2
1305897,4;4;3
421162,1;1;1
421163,1;1;1
421164,1;1;1
421171,2;1;1
1259004,1;3;2
421190,1;1;1
421192,2;1;1
421193,1;1;1
421200,4;1;1
421201,4;1;1
126294,1;5;1
1109344,1;3;1
879991,1;3;1
774719,1;1;1
1305983,4;4;2
1064172,1;1;1
552330,6;4;1
421262,1;1;1
421263,2;1;1
421265,2;1;1
1135176,1;6;6
883560,1;1;1
1259008,2;1;2
42911,4;4;4
781766,1;2;1
419745,1;1;1
1109453,2;4;4
310520,1;1;2
42918,4;4;4
945644,1;4;4
683502,4;4;4
945658,4;4;4
945659,4;4;4
126462,1;1;1
880132,2;4;4
880133,2;4;3
683532,1;1;1
749071,1;1;1
1109523,2;4;1
1308112,1;1;6
880155,4;4;1
552480,4;2;4
419760,1;1;1
290339,5;3;4
880164,5;5;1
880169,1;4;4
1109547,1;2;2
1109548,1;2;2
1304498,1;1;1
552508,1;1;6
1109565,1;1;1
880190,1;3;1
552513,1;4;4
683587,3;4;2
683588,3;4;2
683597,2;1;1
880208,5;1;1
976824,1;2;1
880216,5;1;1
1129743,1;1;1
683613,1;3;4
683614,1;3;4
880224,4;1;1
880225,4;1;1
126567,2;6;2
880240,1;4;6
37941,1;1;2
1109625,1;1;2
1076858,1;1;1
683644,3;1;1
683646,3;1;1
1129751,2;1;1
683675,4;4;3
683678,2;1;1;1;1
28319,1;1;1
683682,4;4;4
683685,4;4;4
781992,1;4;1
1109681,2;1;1
683702,1;2;4
782007,1;4;1
1189834,2;1;1
683716,1;1;1
1011398,1;1;1
245025,1;1;1
683721,1;2;4
683722,1;1;1
1011404,1;1;1
683733,1;1;1
683735,3;1;1
1359140,1;1;1
683738,1;1;1
683739,1;1;1
683740,3;1;1
1260109,1;3;1
1306339,1;3;1
290532,1;1;1
1306350,2;1;1
1020541,1;6;1
290549,5;3;4
889472,1;1;1
1129771,1;1;1
683792,1;1;1
1299075,4;6;6
1124313,1;1;1
163121,1;1;1
683830,1;4;1
683831,1;4;1
1306426,1;1;6
683835,1;4;1
683836,1;4;3
1306435,1;1;1
1109828,1;1;1
1109832,1;1;1
782154,6;1;1
1306443,1;1;1
782156,6;1;1
1109838,1;1;1
782161,1;4;1
1109843,1;1;1
1306452,1;1;1
1306453,1;1;1
1306457,1;1;1
1123722,1;1;1
782176,1;1;2
1109861,1;1;2
683901,1;1;1
225150,1;1;2
225152,1;1;4
683905,1;1;2
683906,1;1;2
225155,1;1;4
683909,1;1;1
1306503,1;1;1
225166,2;1;1
419821,1;1;1
225169,2;1;1
419822,1;1;1
1284120,1;1;4
683928,1;1;1
681967,1;1;1
1306524,1;1;1
225184,1;1;1
135835,1;1;1
225192,1;1;1
225193,1;1;1
343367,1;2;1
290734,1;1;6
782257,1;1;1
683956,1;1;1
683962,1;1;1
245066,1;1;1
880574,2;3;3
782275,1;1;2
225220,1;1;1
1306569,1;1;1
782283,1;1;1
880601,1;1;6
225244,1;1;1
225245,1;1;1
1263391,3;4;4
946148,4;4;4
782320,1;1;2
1306609,1;1;1
59390,1;1;1
152233,1;1;1
684025,1;2;2
684037,1;1;1
684038,1;1;1
1304577,1;1;1
684041,1;1;1
1306638,1;1;1
1306640,1;1;1
684058,4;1;2
684059,1;1;1
684064,1;3;1
1129819,2;1;1
1273892,1;1;1
1273907,1;1;1
684087,1;1;1
684098,1;1;1
1306696,1;1;1
436236,2;1;1
21689,1;3;1
1304592,1;1;1
152251,4;4;4;4;4
310631,1;1;1
70336,4;4;4
70337,4;4;4
684175,1;1;1
684178,1;1;1
880793,1;2;1
1217221,1;1;1
1293681,1;1;1
684201,2;1;1
43037,1;2;3
291003,4;4;4
291004,4;4;4
291010,1;1;6
291013,1;1;1
291026,1;1;1
452643,1;1;1
81273,3;4;4
1189924,1;1;4
245114,1;1;1
81275,3;4;4
684282,1;1;1
28925,1;3;1
70358,1;1;1
179586,1;1;1
1189933,1;1;4
880916,2;3;3
75822,1;1;1
684318,1;1;1
28960,1;1;1
684321,1;2;1
684327,1;4;2
684331,1;4;1
880941,5;6;6
179592,1;1;4
880953,1;1;1
880955,4;1;4
880960,3;4;1
1106280,3;1;3
880962,3;4;1
880964,4;5;1
29002,6;2;1
29003,6;2;1
684367,1;1;1
684370,1;2;1
291160,4;4;4
81295,4;4;4
1266405,1;1;2
1129874,1;1;1
684402,1;3;2
1012085,1;1;1
881015,1;4;1
684417,2;1;1
291204,1;1;1
1012103,1;1;1
291208,1;1;1
1260132,1;2;1
684434,1;2;3
684437,1;4;1
1241501,2;6;2
1255493,1;1;6
29089,1;1;1
684453,3;1;2
225706,4;2;1
225707,4;2;1
291247,1;1;1
684472,1;1;1
742133,1;1;1
163548,1;1;1
774903,6;1;6
192973,1;3;1
774904,6;1;6
881109,2;1;1
1266427,1;1;1
36978,1;1;1
881139,1;1;1
1266430,1;1;1
193014,1;1;1
193015,1;1;1
245162,1;1;1
193022,1;1;1
193025,1;1;1
791300,2;1;1
193050,1;1;1
1241631,1;1;6
881198,1;1;1
193072,1;1;1
1255773,1;2;1
881210,1;1;1
193085,1;1;1
436320,1;1;2
161370,1;1;1
1277366,1;1;1
81335,1;1;1
1266445,1;1;1
1241680,4;3;4
81336,1;1;1
1310137,1;1;1
742943,1;1;1
291417,1;3;1
193117,1;1;1
419941,2;2;4
193120,1;3;1
193121,1;1;1
1277371,1;1;1
1241717,2;1;1
1315608,1;1;1
193182,1;1;1
291515,1;1;1
291516,1;1;1
291519,1;1;1
291520,1;1;2
291521,1;1;1
946883,1;1;1
946886,1;1;1
179660,4;4;4
946892,1;1;2
946900,1;1;2
946902,4;1;1
179663,4;2;3
193254,1;1;1
946924,4;2;1
684784,1;1;1
245203,1;1;1
946941,4;2;1
1241855,1;1;1
1123753,1;1;1
946946,2;1;3
946951,1;1;1
1241877,1;1;1
946968,1;1;4
946976,4;4;4
1241896,2;4;1
824114,1;1;1
1274671,1;1;1
226096,1;1;1
226099,1;1;1
291637,2;3;2
1241910,1;1;1
1274680,1;1;2
291641,4;4;4
291645,2;1;1
1315637,1;1;1
226114,1;1;1
291651,1;1;2
684870,1;1;1
1274698,1;1;2
160589,4;1;4
160590,4;1;4
2005244,1;1;1
29530,3;1;5
1012571,1;1;1
29532,3;1;5
29539,3;1;1
291685,1;1;1
291686,1;1;1
684905,1;1;1
684906,3;4;2
684907,1;1;2
291698,1;1;1
103230,1;1;1
684919,3;4;2
1012607,1;1;1
1342955,3;1;4
29580,3;1;1
29581,1;2;1
29583,3;1;5
881556,1;4;4
881561,1;4;4
291738,1;2;1
29597,1;1;1
291746,4;4;4
1266502,1;1;2
684968,1;1;2
291760,2;1;1
1242035,2;1;3
291765,2;1;1
291769,1;2;1
684986,3;1;1
684995,4;4;6
684999,1;1;1
685001,4;4;3
1242059,1;1;1
1190050,1;2;1
881615,2;1;2
947153,4;3;4
1242071,2;1;6
291800,2;3;2
1190052,1;2;1
881626,2;1;2
685021,1;2;4
1078241,1;1;1
947170,4;4;4
685027,1;1;1
685029,1;1;1
1209318,1;3;6
685032,1;1;1
685033,1;1;1
685036,2;2;4
1149948,1;1;6
1209327,1;3;6
420008,1;1;1
947186,1;1;1
1242100,1;1;1
420009,2;1;1
1209337,1;1;1
1242106,2;4;1
1242107,1;1;1
1242108,1;1;1
1078276,1;1;1
163330,1;1;2
1242127,1;1;1
1209362,1;1;1
685075,1;1;1
685077,1;2;1
947222,2;1;2
685079,1;2;1
422936,1;2;1
1242137,1;1;1
1209371,1;1;1
291869,1;1;1
1209375,1;1;1
1209377,1;1;1
1078311,4;4;4
291880,2;1;1
422954,1;1;1
422956,1;1;1
291887,2;1;1
1242160,2;3;1
1078321,4;4;4
947251,1;1;2
1242170,1;1;1
62524,1;1;1
422976,4;4;4
422977,3;3;5
1143875,1;2;6
1143876,1;2;6
947269,1;1;2
1209414,1;1;1
193607,2;1;1
931725,2;1;2
422993,3;3;4
1012821,4;5;2
62550,1;1;2
1078362,4;4;3
1143899,3;2;1
685152,1;1;1
685153,1;1;1
62562,1;1;1
62567,3;1;1
62568,1;1;1
1242217,1;1;1
62572,1;1;1
846013,1;1;1
291952,1;1;1
423026,1;1;2
423028,1;1;1
420030,6;1;1
423032,1;1;2
62586,1;1;1
423035,1;1;1
423036,1;1;2
62589,1;1;1
423041,2;1;1
29826,2;4;4
1012868,4;4;4
1209478,1;1;1
59585,1;1;1
947339,3;1;2
947342,1;1;1;1;1
1275024,1;2;1
291985,2;1;1
1313623,1;1;1
291988,1;1;1
291990,1;1;1
1242265,1;1;1;1;1
152431,3;1;1
29852,4;4;4
1242269,1;1;1
423071,1;1;1
292001,1;1;3
1078435,2;3;3
1078436,2;3;3
881829,4;4;3
1242278,1;1;1;1;1
1209512,1;1;1
1242282,1;1;1
62640,1;1;1
1108315,1;1;1
685236,1;2;2
423093,1;1;1
682185,6;4;2
292025,1;2;1
292026,1;1;1
1143995,4;1;4
292028,1;1;1
685246,1;6;1;1;1
423103,1;1;1
685250,1;5;1;1;1
292037,1;1;1
62662,4;1;1
292040,1;2;1
685257,1;1;2
1209548,2;1;1
685262,1;1;1
685263,4;1;2
1209552,1;1;1
152440,3;1;1
1209556,1;1;1
685272,1;1;1
1275097,1;1;1
62682,1;1;1
59599,2;1;1
1209565,1;1;3
881886,2;1;2
1209573,1;1;3
29928,4;1;1
1078506,4;4;1
881899,4;1;4
1078508,4;4;1
1078509,4;4;1
685294,1;3;1
881903,4;2;4
881906,4;2;4
62709,6;1;1
757150,1;1;1
59604,1;1;6
881914,2;1;2
881917,4;3;3
685313,1;1;1
29955,1;1;3
1209604,1;2;1
685319,1;1;1
29961,4;4;4
29963,4;4;4
1242381,2;6;4
1144080,3;4;1
1209617,2;1;2
1209619,4;4;5
226580,1;1;1
226581,1;1;1
2006495,1;1;1
62744,1;1;2
1209628,2;1;1
1209631,1;2;1
1242400,6;1;6
1310256,1;1;1
1144099,1;2;1
1078564,1;1;1
1144104,1;1;6
1275179,6;1;1
685356,2;1;3
1275183,6;1;1
1078576,4;4;4
1209651,4;3;5
977118,4;2;4
1242422,1;1;1
881975,1;1;6
1078584,2;1;3
947513,1;1;1;1;1
947514,1;1;1;1;1
881979,1;1;1
947518,2;1;1
947519,6;4;1
292160,2;2;2
1242433,1;1;1
1242434,1;1;1
881989,4;2;4
881990,3;2;4
1275210,1;1;1
947531,2;1;1
1242460,1;6;1
62814,1;1;1
1144159,1;1;1
1078624,1;1;1
750946,1;1;1
1013095,1;1;1
1013096,1;1;1
901183,1;6;6
1144170,1;1;1
977127,2;2;2
750956,4;4;4
750958,1;1;1
554353,3;1;1
292210,1;6;1
1275254,1;1;1
59625,1;1;1
750971,4;4;4
750972,4;4;4
452842,1;2;1
1144190,1;1;1
1144191,1;1;1
750976,4;4;4
554369,1;1;1
750980,1;1;1
750981,1;4;4
750982,1;4;4
62855,1;1;1
62856,1;1;4
1275276,1;1;1
1144205,1;1;3
791449,3;1;1
1144217,1;2;1
1144218,1;1;1
1144221,1;1;1
1144223,1;1;1
30112,2;3;4
1304816,1;2;2
685474,1;1;1
226724,1;1;1
226725,1;1;1
228935,1;1;1
59634,1;1;1
226737,1;1;1
685492,1;1;1
1242560,1;1;1
30148,2;4;4
1242565,1;2;1
685510,1;4;1
226759,4;4;1
685512,1;4;1
62923,1;1;1
1242573,1;1;1;1;1
947662,1;6;1
1275343,1;1;1
1144272,1;1;1
947666,1;1;1;1;1
947667,1;1;1;1;1
1275348,1;6;4
245326,1;1;1
62934,1;2;1
1144280,1;1;1
1144281,1;1;2
1144282,1;1;1
1275356,2;1;6
30173,1;1;4
1242590,2;6;4
685537,1;3;1
685539,1;1;1
685540,1;1;1
882149,1;1;1
226790,1;1;2
62952,1;1;1
1144298,1;1;1
1144299,1;5;1
1242604,1;6;1
1242606,1;1;1
1242607,1;1;1
1242608,1;1;1
1242610,6;1;6
62963,5;1;1
1144311,1;1;1;1;1
30206,3;4;1
1308160,2;1;1
1275393,2;1;1
685576,1;1;1
226825,4;4;1
1242634,1;1;6
1308171,4;4;4
685584,1;1;1
62995,1;1;1
1308181,3;3;4
1308182,3;4;4
62999,1;1;1
63001,1;1;1
30234,4;4;4
685595,1;6;1
947741,1;6;1
1272069,1;1;1
1275424,1;1;1
228955,1;1;1
194085,4;1;3
1275430,1;1;1
1275432,1;1;1
1242666,1;1;1
1242668,1;1;1
947757,1;2;1
685615,1;3;3
914992,2;2;4
1209905,1;1;1
1275442,1;4;3
685619,1;1;1
1242676,6;1;1
882229,4;4;4
882230,4;4;4
914999,1;1;2
1308216,6;1;1
1308219,1;4;3
878858,4;4;4
685633,3;1;2
1275458,1;1;1
685636,1;2;1
1261153,1;2;2
751177,2;1;1;2;1;1
1111627,2;4;4
882252,1;1;1
161357,1;2;2
226894,2;1;1
878861,1;4;3
1275475,4;4;4
1275482,1;4;4
289039,1;1;1
1242716,2;1;3
161376,1;1;1
128609,1;1;1
128611,1;1;1
128614,4;4;1
977169,3;1;2
63082,2;1;2
1209963,1;1;1
977170,1;1;4
229774,1;2;1
161392,1;1;1
161393,1;1;2
161395,1;1;1
226932,1;1;1
1209974,1;1;1
161399,1;1;2
420116,1;1;1
226944,1;1;1
226947,4;3;4
161413,1;1;1
1209991,1;1;1
226953,1;1;1
1275530,1;1;6
1275533,2;1;6
161422,1;1;1
161424,1;1;2
226961,4;3;4
1242770,2;1;1
161429,1;1;1
226966,4;3;4
226970,1;1;1
1272090,1;1;1
161438,1;1;1
1242784,1;1;6
226977,1;1;1
1272091,1;1;1
161445,1;2;1
226985,1;1;1
226987,4;1;6
161454,1;1;1
226993,1;1;2
226994,4;1;6
947895,1;3;4
161467,1;1;1
1144508,4;2;3
947901,2;1;1
292542,2;1;1;2;1
161471,1;1;1
161474,1;1;1
152525,1;3;1
161488,1;1;1
1144530,1;1;1;1;1;1;1;1
1144531,1;1;3;1;1;1;1;1
161493,1;1;1
1144534,1;1;1
1242841,1;1;1
1144540,2;1;3
163450,1;1;1
947934,2;1;1
1144547,1;1;3
161511,1;2;1
947946,1;3;4
1250258,1;4;4
128751,3;2;1
882416,2;1;1
1272104,1;1;1
161522,1;2;1
161523,1;2;1
1144564,1;6;1
292598,2;1;1
227068,1;2;1
1144575,1;1;1
882433,2;1;1
1242886,1;1;1
1242890,2;3;1
292622,1;6;2
420141,1;1;3
227088,1;2;1
178869,1;1;1
227090,1;2;1
1111827,1;1;2
685846,1;3;2
1242903,1;1;1
947992,6;1;2
161562,1;1;2
289071,4;4;3
292640,2;1;1;2;1
292641,2;1;1;2;1
161572,1;1;2
1111845,3;1;1
227111,1;1;1
1210153,1;1;1
1242922,1;1;1
948011,6;1;2
1210156,1;1;1
161587,1;1;1
1111862,1;1;1
1250360,1;2;1
948028,1;1;1
1210173,1;1;1
948031,1;3;4
948032,1;3;6
292673,3;2;2
900747,3;2;2
1275723,2;2;4
292685,1;2;1
161617,1;1;1
882520,4;4;4
227161,1;1;1
227162,1;1;1
227164,1;1;1
1210208,2;1;1
1275751,4;4;1
882537,4;4;4
882539,4;4;3
1275760,4;4;1
1350746,1;1;1
161653,1;2;1
554871,1;3;4
554877,1;1;4
292748,2;1;3
292749,2;1;2
292757,1;4;2
420164,1;1;1
136175,1;1;1
889469,1;1;4
1130139,1;2;1
882597,4;4;4
161704,1;6;1
1242726,2;1;3
420014,1;1;6
161712,1;1;1
1308593,3;4;4
1308599,2;1;6
1308604,2;1;6
1308605,2;1;6
1308608,2;1;6
161730,1;1;1
161737,1;1;1
161738,2;6;1
292811,1;2;1
128972,1;1;2
161741,2;4;1
161744,2;1;1
1112019,2;1;1
1210325,1;1;1
292822,2;1;3
227294,1;1;1
227295,1;1;2
227297,1;1;1
1112035,1;3;1
1112036,1;2;2
161766,2;1;1
292839,1;4;2
873926,1;1;1
1310375,1;1;1
227308,1;1;1
227310,1;1;1
292849,2;4;2
229034,1;1;1
227330,2;1;1
227332,1;1;1
227334,1;1;1
227335,1;1;1
1144841,3;1;1
1144844,1;6;1
152578,1;1;1
1144848,2;1;1
764248,2;1;1
884398,4;3;4
764249,2;3;1
948251,1;1;1
1144866,1;1;1
227363,1;6;1
1210405,1;1;1
436573,1;1;1
129077,1;1;1
129080,1;1;1
882748,1;1;1
285304,4;1;2
163509,1;1;2
129090,1;1;1
227395,1;1;1
1275972,1;1;1
420019,1;1;1
227401,2;1;1
227402,2;1;1
1247096,1;3;1
882773,1;2;1
161880,4;1;2
161881,4;1;2
948316,1;1;1
1308769,1;1;3
129125,2;1;1
227430,1;1;2
817259,1;4;2
817260,1;4;2
996137,4;4;4
227444,1;1;1
948342,1;1;1
227449,1;2;1
948349,1;1;1
1112190,1;1;1
129151,1;1;1
129152,1;1;1
